datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape
B1,roll_03,persistence,is_daylight,1,63,537.9703452835627,674.2590562815245,137.4864105768242
B1,roll_03,persistence,overall,ALL,167,451.6067950740062,635.4412020496833,74.02747971675704
B1,roll_03,persistence,pool_on,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B1,roll_03,persistence,pool_switch,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B1,roll_03,persistence,pv_regime,high,7,930.2463895815833,1104.6681494983393,307.630188863596
B1,roll_03,persistence,pv_regime,low,29,486.93954023771073,595.72592485432,106.19747369468624
B1,roll_03,persistence,pv_regime,med,19,589.6545589852894,688.9608732205905,168.47062985214322
B1,roll_03,persistence,pv_regime,night,112,389.1243460953022,594.4660978460304,35.07597398496994
B1,roll_03,persistence,temp_bin,1,60,312.32137322397,494.99760583602716,30.42041796515742
B1,roll_03,persistence,temp_bin,2,99,521.3957673414204,703.1931029678727,95.22347756254432
B1,roll_03,persistence,temp_bin,3,8,632.6089271400277,687.1363399747343,138.77996951213683
B1,roll_03,rf,flag_demand_imputed,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,flag_pool_imputed,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,flag_pv_imputed,0,147,435.04424006857937,600.2997583210206,82.7100358125022
B1,roll_03,rf,flag_pv_imputed,1,20,116.76189763170473,164.96050884634886,18.741455045638226
B1,roll_03,rf,flag_temp_imputed,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,gaplendemandbin,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,gaplenpoolbin,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,gaplenpvbin,0,147,435.04424006857937,600.2997583210206,82.7100358125022
B1,roll_03,rf,gaplenpvbin,1,2,32.40878072069361,32.80297296236471,5.0671059517639305
B1,roll_03,rf,gaplenpvbin,2,7,45.88435297402054,68.21384043503865,7.154439707401998
B1,roll_03,rf,gaplenpvbin,3,11,177.20272003405125,215.21985024162643,28.601255550674782
B1,roll_03,rf,gaplentempbin,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,imputed_any,0,147,435.04424006857937,600.2997583210206,82.7100358125022
B1,roll_03,rf,imputed_any,1,20,116.76189763170473,164.96050884634886,18.741455045638226
B1,roll_03,rf,imputed_count,0,147,435.04424006857937,600.2997583210206,82.7100358125022
B1,roll_03,rf,imputed_count,1,20,116.76189763170473,164.96050884634886,18.741455045638226
B1,roll_03,rf,is_daylight,0,104,304.21553780359505,474.1611966887786,29.271329156105047
B1,roll_03,rf,is_daylight,1,63,549.9734176371646,691.6156671936092,150.61882750977244
B1,roll_03,rf,overall,ALL,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,pool_on,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,pool_switch,0,167,396.92659426775606,566.0935047184483,75.04912793623106
B1,roll_03,rf,pv_regime,high,7,835.466927450498,972.7838095381546,184.190727533259
B1,roll_03,rf,pv_regime,low,29,528.2155826240189,640.8447086006003,148.99201739534752
B1,roll_03,rf,pv_regime,med,19,541.2128546972696,695.7939585148542,182.73289345294668
B1,roll_03,rf,pv_regime,night,112,311.04621977872415,479.8133927473654,30.814069576309894
B1,roll_03,rf,temp_bin,1,60,190.44550490689232,289.320887672248,23.041721108206083
B1,roll_03,rf,temp_bin,2,99,512.2134714548342,674.3405936643594,98.93396666281492
B1,roll_03,rf,temp_bin,3,8,518.8596592841432,659.1611158694013,169.5297999049434
B1,roll_04,mlr,flag_demand_imputed,0,159,393.2985820296494,524.4556846210938,53.492271678076605
B1,roll_04,mlr,flag_demand_imputed,1,8,240.9761741557966,432.96871018643077,16.520724023614942
B1,roll_04,mlr,flag_pool_imputed,0,159,393.2985820296494,524.4556846210938,53.492271678076605
B1,roll_04,mlr,flag_pool_imputed,1,8,240.9761741557966,432.96871018643077,16.520724023614942
B1,roll_04,mlr,flag_pv_imputed,0,125,415.88952032531034,563.6523003149105,56.177029702567324
B1,roll_04,mlr,flag_pv_imputed,1,42,297.0498546499249,362.53914178193435,38.45972086148058
B1,roll_04,mlr,flag_temp_imputed,0,157,395.2050592498912,526.8024167753858,53.984187235567646
B1,roll_04,mlr,flag_temp_imputed,1,10,241.50896337277283,407.73526160888724,16.191959301898013
B1,roll_04,mlr,gaplendemandbin,0,159,393.2985820296494,524.4556846210938,53.492271678076605
B1,roll_04,mlr,gaplendemandbin,3,8,240.9761741557966,432.96871018643077,16.520724023614942
B1,roll_04,mlr,gaplenpoolbin,0,159,393.2985820296494,524.4556846210938,53.492271678076605
B1,roll_04,mlr,gaplenpoolbin,3,8,240.9761741557966,432.96871018643077,16.520724023614942
B1,roll_04,mlr,gaplenpvbin,0,125,415.88952032531034,563.6523003149105,56.177029702567324
B1,roll_04,mlr,gaplenpvbin,1,7,300.3426757475523,330.36820522791487,26.797751161107957
B1,roll_04,mlr,gaplenpvbin,2,19,311.62745074055545,343.5385190423857,39.307909877593396
B1,roll_04,mlr,gaplenpvbin,3,16,278.2983500620892,396.3818240643854,42.554608148759634
B1,roll_04,mlr,gaplentempbin,0,157,395.2050592498912,526.8024167753858,53.984187235567646
B1,roll_04,mlr,gaplentempbin,3,10,241.50896337277283,407.73526160888724,16.191959301898013
B1,roll_04,mlr,imputed_any,0,123,418.690323578719,567.0505938963399,56.84857652025085
B1,roll_04,mlr,imputed_any,1,44,294.6221394495046,359.3883577816586,37.387774477551034
B1,roll_04,mlr,imputed_count,0,123,418.690323578719,567.0505938963399,56.84857652025085
B1,roll_04,mlr,imputed_count,1,36,306.54346507032864,340.88709450457986,42.02489680064792
B1,roll_04,mlr,imputed_count,4,8,240.9761741557966,432.96871018643077,16.520724023614942
B1,roll_04,mlr,is_daylight,0,98,344.667792649065,425.26907174097244,39.89787645018726
B1,roll_04,mlr,is_daylight,1,69,444.70782980220673,631.418613488356,68.51369705630071
B1,roll_04,mlr,overall,ALL,167,386.00170021533313,520.439956029221,51.72117957486887
B1,roll_04,mlr,pool_on,0,167,386.00170021533313,520.439956029221,51.72117957486887
B1,roll_04,mlr,pool_switch,0,167,386.00170021533313,520.439956029221,51.72117957486887
B1,roll_04,mlr,pv_regime,high,7,411.11521730482394,483.15095797762643,52.52630088304504
B1,roll_04,mlr,pv_regime,low,48,388.3492672583238,527.6306618321319,71.07401431488921
B1,roll_04,mlr,pv_regime,med,9,716.6958626826339,1021.3846539178875,90.95438832857296
B1,roll_04,mlr,pv_regime,night,103,354.3053380804235,449.88933822221236,39.21952136650433
B1,roll_04,mlr,temp_bin,1,42,357.21282077340345,418.1606158566428,40.71388479109189
B1,roll_04,mlr,temp_bin,2,98,415.2833969758697,580.8470677742681,59.969389755740075
B1,roll_04,mlr,temp_bin,3,26,334.0492207290388,430.554637112252,40.022891588826184
B1,roll_04,mlr,temp_bin,4,1,76.29282088745083,76.29282088745083,9.858450405231773
B1,roll_04,persistence,flag_demand_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B1,roll_04,persistence,flag_demand_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
B1,roll_04,persistence,flag_pool_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B1,roll_04,persistence,flag_pool_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
B1,roll_04,persistence,flag_pv_imputed,0,125,421.9528650340532,593.3569766709453,53.534928978582144
B1,roll_04,persistence,flag_pv_imputed,1,42,206.94122794854144,359.1645987591767,17.5307345551553
B1,roll_04,persistence,flag_temp_imputed,0,157,377.78169187163047,550.0382066804143,46.61063589200945
B1,roll_04,persistence,flag_temp_imputed,1,10,212.39140792494126,439.0821080048149,11.028713859380826
B1,roll_04,persistence,gaplendemandbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B1,roll_04,persistence,gaplendemandbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
B1,roll_04,persistence,gaplenpoolbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B1,roll_04,persistence,gaplenpoolbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
B1,roll_04,persistence,gaplenpvbin,0,125,421.9528650340532,593.3569766709453,53.534928978582144
B1,roll_04,persistence,gaplenpvbin,1,7,315.83606134483,371.8949284842907,24.775034744188304
B1,roll_04,persistence,gaplenpvbin,2,19,213.45691570040975,320.3560631073373,20.941640646011848
B1,roll_04,persistence,gaplenpvbin,3,16,151.5623591323215,395.276309768554,10.310902239561202
B1,roll_04,persistence,gaplentempbin,0,157,377.78169187163047,550.0382066804143,46.61063589200945
B1,roll_04,persistence,gaplentempbin,3,10,212.39140792494126,439.0821080048149,11.028713859380826
B1,roll_04,persistence,imputed_any,0,123,422.81142832716733,596.0631608076646,54.05050206731943
B1,roll_04,persistence,imputed_any,1,44,214.3144095194048,360.7504999974152,17.72602771270456
B1,roll_04,persistence,imputed_count,0,123,422.81142832716733,596.0631608076646,54.05050206731943
B1,roll_04,persistence,imputed_count,1,36,223.4506217949853,337.74182661716094,19.814234689101955
B1,roll_04,persistence,imputed_count,4,8,173.20145427929262,449.95793287371225,8.329096318916275
B1,roll_04,persistence,is_daylight,0,98,309.8077122337435,470.04071948194803,30.51529459475107
B1,roll_04,persistence,is_daylight,1,69,450.35483919113824,634.458324911539,64.31388555585052
B1,roll_04,persistence,overall,ALL,167,367.8780820544635,544.0314664782638,44.47998187807959
B1,roll_04,persistence,pool_on,0,167,367.8780820544635,544.0314664782638,44.47998187807959
B1,roll_04,persistence,pool_switch,0,167,367.8780820544635,544.0314664782638,44.47998187807959
B1,roll_04,persistence,pv_regime,high,7,277.8180161744495,315.3416695713391,49.614252306428966
B1,roll_04,persistence,pv_regime,low,48,415.1282639255275,566.2857644435921,64.32581264255514
B1,roll_04,persistence,pv_regime,med,9,745.583080296643,1026.1987293464347,96.8353276095116
B1,roll_04,persistence,pv_regime,night,103,318.9758174638752,481.3066076963289,30.30776943850521
B1,roll_04,persistence,temp_bin,1,42,342.15841666051153,466.7236854924262,34.82873932202222
B1,roll_04,persistence,temp_bin,2,98,389.05795646647596,590.9334744362674,49.1389437783847
B1,roll_04,persistence,temp_bin,3,26,342.2656262961339,482.57405189454295,44.02966977382245
B1,roll_04,persistence,temp_bin,4,1,38.40018593978721,38.40018593978721,4.962017713272676
B1,roll_04,rf,flag_demand_imputed,0,159,301.2730042568474,469.3849664570631,41.1394765325889
B1,roll_04,rf,flag_demand_imputed,1,8,249.76937340680826,264.5854534720173,23.5548954433626
B1,roll_04,rf,flag_pool_imputed,0,159,301.2730042568474,469.3849664570631,41.1394765325889
B1,roll_04,rf,flag_pool_imputed,1,8,249.76937340680826,264.5854534720173,23.5548954433626
B1,roll_04,rf,flag_pv_imputed,0,125,343.05010287726094,516.2589017272055,47.09356335196286
B1,roll_04,rf,flag_pv_imputed,1,42,167.1261858198947,232.78204740482272,20.069536029361405
B1,roll_04,rf,flag_temp_imputed,0,157,301.2899791776532,471.04086727588066,41.43946188643798
B1,roll_04,rf,flag_temp_imputed,1,10,259.803593320166,274.99084374022374,22.362041605777158
B1,roll_04,rf,gaplendemandbin,0,159,301.2730042568474,469.3849664570631,41.1394765325889
B1,roll_04,rf,gaplendemandbin,3,8,249.76937340680826,264.5854534720173,23.5548954433626
B1,roll_04,rf,gaplenpoolbin,0,159,301.2730042568474,469.3849664570631,41.1394765325889
B1,roll_04,rf,gaplenpoolbin,3,8,249.76937340680826,264.5854534720173,23.5548954433626
B1,roll_04,rf,gaplenpvbin,0,125,343.05010287726094,516.2589017272055,47.09356335196286
B1,roll_04,rf,gaplenpvbin,1,7,203.1487673062902,278.88827771065587,16.43223062612556
B1,roll_04,rf,gaplenpvbin,2,19,97.56016251072855,129.08023354479894,11.876330667471805
B1,roll_04,rf,gaplenpvbin,3,16,233.97595909923137,297.36878405532497,31.390288510520985
B1,roll_04,rf,gaplentempbin,0,157,301.2899791776532,471.04086727588066,41.43946188643798
B1,roll_04,rf,gaplentempbin,3,10,259.803593320166,274.99084374022374,22.362041605777158
B1,roll_04,rf,imputed_any,0,123,343.7510724691905,518.9048094611476,47.57328590637794
B1,roll_04,rf,imputed_any,1,44,173.1631988723357,237.0284874921954,19.95685831236477
B1,roll_04,rf,imputed_count,0,123,343.7510724691905,518.9048094611476,47.57328590637794
B1,roll_04,rf,imputed_count,1,36,156.13960453134177,230.45766502843622,19.15729450547636
B1,roll_04,rf,imputed_count,4,8,249.76937340680826,264.5854534720173,23.5548954433626
B1,roll_04,rf,is_daylight,0,98,199.01472565511938,296.5531423968063,22.912941791580394
B1,roll_04,rf,is_daylight,1,69,440.53796449118124,625.2279796898732,64.987646908024
B1,roll_04,rf,overall,ALL,167,298.80576445564793,461.650780012064,40.29710139059003
B1,roll_04,rf,pool_on,0,167,298.80576445564793,461.650780012064,40.29710139059003
B1,roll_04,rf,pool_switch,0,167,298.80576445564793,461.650780012064,40.29710139059003
B1,roll_04,rf,pv_regime,high,7,616.9493285159181,629.4116426670279,92.51919587115303
B1,roll_04,rf,pv_regime,low,48,375.0118104835121,542.6936270014987,63.99697898241193
B1,roll_04,rf,pv_regime,med,9,544.9963310478042,804.4868150680478,69.11879405998909
B1,roll_04,rf,pv_regime,night,103,220.1590629305142,353.3005349372444,23.185023528493105
B1,roll_04,rf,temp_bin,1,42,183.89203769902502,255.90408731838028,20.734826961836475
B1,roll_04,rf,temp_bin,2,98,336.69819622022743,538.5491276480084,46.633635246684186
B1,roll_04,rf,temp_bin,3,26,337.40155749525155,404.3385202077727,47.534831106559935
B1,roll_04,rf,temp_bin,4,1,408.2333562753246,408.2333562753246,52.751336885795844
B2,roll_01,mlr,flag_demand_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,flag_pool_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,flag_pv_imputed,0,156,474.68161058647894,612.6890633316026,47.57869554762706
B2,roll_01,mlr,flag_pv_imputed,1,11,378.8255994464002,422.5912847768816,94.5251604911102
B2,roll_01,mlr,flag_temp_imputed,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,gaplendemandbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,gaplenpoolbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,gaplenpvbin,0,156,474.68161058647894,612.6890633316026,47.57869554762706
B2,roll_01,mlr,gaplenpvbin,2,11,378.8255994464002,422.5912847768816,94.5251604911102
B2,roll_01,mlr,gaplentempbin,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,imputed_any,0,156,474.68161058647894,612.6890633316026,47.57869554762706
B2,roll_01,mlr,imputed_any,1,11,378.8255994464002,422.5912847768816,94.5251604911102
B2,roll_01,mlr,imputed_count,0,156,474.68161058647894,612.6890633316026,47.57869554762706
B2,roll_01,mlr,imputed_count,1,11,378.8255994464002,422.5912847768816,94.5251604911102
B2,roll_01,mlr,is_daylight,0,104,438.9233663755325,550.8516755052801,48.66365224428325
B2,roll_01,mlr,is_daylight,1,63,516.9743292435832,678.0857837548635,53.9846577369298
B2,roll_01,mlr,overall,ALL,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,pool_on,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,pool_switch,0,167,468.3677415892283,602.0172074278133,50.670977669652906
B2,roll_01,mlr,pv_regime,high,2,912.9047279441957,992.6062683871625,195.64685487080723
B2,roll_01,mlr,pv_regime,low,41,527.1473055231678,674.9625032819628,56.45525933853902
B2,roll_01,mlr,pv_regime,med,4,899.929318097758,1084.4596434480857,103.07681250563725
B2,roll_01,mlr,pv_regime,night,120,426.4903882555984,541.3842829350176,44.531555651564766
B2,roll_01,mlr,temp_bin,0,5,670.2935954707145,866.153933081343,16.030652800890014
B2,roll_01,mlr,temp_bin,1,33,476.7581384059394,600.1876976082051,65.00661922171206
B2,roll_01,mlr,temp_bin,2,121,460.5024244325,592.5386311422864,48.93251504456105
B2,roll_01,mlr,temp_bin,3,8,426.516618039881,548.0687900233609,39.480906514899914
B2,roll_01,persistence,flag_demand_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,flag_pool_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,flag_pv_imputed,0,156,490.78932888429944,683.6269954286873,44.151200425750204
B2,roll_01,persistence,flag_pv_imputed,1,11,85.74688566003117,206.74072443569256,12.028325958094042
B2,roll_01,persistence,flag_temp_imputed,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,gaplendemandbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,gaplenpoolbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,gaplenpvbin,0,156,490.78932888429944,683.6269954286873,44.151200425750204
B2,roll_01,persistence,gaplenpvbin,2,11,85.74688566003117,206.74072443569256,12.028325958094042
B2,roll_01,persistence,gaplentempbin,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,imputed_any,0,156,490.78932888429944,683.6269954286873,44.151200425750204
B2,roll_01,persistence,imputed_any,1,11,85.74688566003117,206.74072443569256,12.028325958094042
B2,roll_01,persistence,imputed_count,0,156,490.78932888429944,683.6269954286873,44.151200425750204
B2,roll_01,persistence,imputed_count,1,11,85.74688566003117,206.74072443569256,12.028325958094042
B2,roll_01,persistence,is_daylight,0,104,388.88039874500294,571.1368947815705,32.12345402138584
B2,roll_01,persistence,is_daylight,1,63,588.2982472814404,791.3379254815911,58.39777196399901
B2,roll_01,persistence,overall,ALL,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,pool_on,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,pool_switch,0,167,464.1098865162338,662.8558903706465,42.03532246680279
B2,roll_01,persistence,pv_regime,high,2,584.256472315625,750.1262088915489,133.92502136723658
B2,roll_01,persistence,pv_regime,low,41,611.6269766379464,790.4070281572045,63.376476480707545
B2,roll_01,persistence,pv_regime,med,4,1066.3141442061528,1248.0122501033397,122.71549943859613
B2,roll_01,persistence,pv_regime,night,120,391.6322957049949,580.2738111077889,30.522927297984992
B2,roll_01,persistence,temp_bin,0,5,317.9009645842276,566.6933869498566,7.526664906023788
B2,roll_01,persistence,temp_bin,1,33,433.3270954339562,663.2403262094545,40.450753984438656
B2,roll_01,persistence,temp_bin,2,121,474.71868675393347,666.3183286437833,43.40418482435078
B2,roll_01,persistence,temp_bin,3,8,522.011372342927,664.5034371479896,49.43553527412829
